JAHR;MONAT;ZNR;ZNAME;STRTYP;STRNR;RINAME;FZTYP;DTVMS;DTVMF;DTVMO;DTVDD;DTVFR;DTVSA;DTVSF;TVMAX;TVMAXT
2017;JULI;1621;Währinger Gürtel;B;221;Gesamt;Kfz;50121;53226;51177;53967;53566;45917;41284;55786;*Di,11.07.
2017;JULI;1621;Währinger Gürtel;B;221;Gesamt;LkwÄ;2560;3299;3274;3389;3059;1310;705;3661;Mo,03.07.
2017;JULI;1622;Himberger Straße II;B;16;Zentrum;Kfz;6884;8054;8548;8004;7586;4721;4133;9604;*Mo,10.07.
2017;JULI;1622;Himberger Straße II;B;16;Zentrum;LkwÄ;738;996;1069;1012;858;258;133;1197;Mi,19.07.
2017;JULI;1622;Himberger Straße II;B;16;Leopoldsdorfer Str.;Kfz;5955;7071;6928;7173;6945;4260;2960;8128;*Do,06.07.
2017;JULI;1622;Himberger Straße II;B;16;Leopoldsdorfer Str.;LkwÄ;588;790;791;810;732;222;103;900;Do,20.07.
2017;JULI;1622;Himberger Straße II;B;16;Gesamt;Kfz;12839;15125;15475;15177;14531;8981;7094;17279;*Mo,10.07.
2017;JULI;1622;Himberger Straße II;B;16;Gesamt;LkwÄ;1326;1787;1860;1821;1590;481;236;2018;*Mi,19.07.
2017;JULI;1623;Breitenleer Straße II;G;0;Stadteinwärts;Kfz;6417;7054;6874;7073;7224;5774;4381;7658;Mo,03.07.
2017;JULI;1623;Breitenleer Straße II;G;0;Stadteinwärts;LkwÄ;372;489;494;499;451;160;96;547;Mo,03.07.
2017;JULI;1623;Breitenleer Straße II;G;0;Stadtauswärts;Kfz;5432;6062;5827;6080;6304;4796;3423;6655;Fr,07.07.
2017;JULI;1623;Breitenleer Straße II;G;0;Stadtauswärts;LkwÄ;409;535;526;548;507;182;108;598;Di,11.07.
2017;JULI;1623;Breitenleer Straße II;G;0;Gesamt;Kfz;11849;13117;12701;13153;13528;10570;7804;14240;Fr,07.07.
2017;JULI;1623;Breitenleer Straße II;G;0;Gesamt;LkwÄ;782;1024;1021;1047;958;342;204;1118;Mi,12.07.
2017;JULI;1624;Seyringer Straße;G;0;Wassermanngasse;Kfz;6739;7393;7256;7368;7636;6531;4199;7860;Fr,14.07.
2017;JULI;1624;Seyringer Straße;G;0;Wassermanngasse;LkwÄ;301;426;436;444;360;59;19;502;Mo,03.07.
2017;JULI;1624;Seyringer Straße;G;0;Ernst-Kein-Gasse;Kfz;5578;6172;6140;6135;6326;5350;3310;6626;Mo,03.07.
2017;JULI;1624;Seyringer Straße;G;0;Ernst-Kein-Gasse;LkwÄ;237;334;346;351;271;49;14;433;Mi,05.07.
2017;JULI;1624;Seyringer Straße;G;0;Gesamt;Kfz;12317;13565;13396;13503;13961;11881;7509;14224;Fr,14.07.
2017;JULI;1624;Seyringer Straße;G;0;Gesamt;LkwÄ;538;761;782;795;632;108;33;933;Mi,05.07.
2017;JUNI;1075;Reichsbrücke;B;8;Leopoldstadt;Kfz;22006;24842;23956;25322;24223;17320;15676;29419;Mi,14.06.
2017;JUNI;1075;Reichsbrücke;B;8;Leopoldstadt;LkwÄ;734;940;923;989;831;402;271;1316;Mi,07.06.
2017;JUNI;1075;Reichsbrücke;B;8;Donaustadt;Kfz;20759;23071;22209;23227;23216;17156;15453;25066;Do,22.06.
2017;JUNI;1075;Reichsbrücke;B;8;Donaustadt;LkwÄ;826;1055;1053;1082;993;467;302;1199;Di,06.06.
2017;JUNI;1075;Reichsbrücke;B;8;Gesamt;Kfz;42765;47914;46165;48549;47438;34476;31128;53387;Mi,14.06.
2017;JUNI;1075;Reichsbrücke;B;8;Gesamt;LkwÄ;1561;1995;1977;2071;1824;869;574;2383;Mi,07.06.
2017;JUNI;1078;Westbahnhof;B;221;Wienzeile;Kfz;41920;44734;43679;44866;45051;39445;34188;47065;Fr,02.06.
2017;JUNI;1078;Westbahnhof;B;221;Wienzeile;LkwÄ;1693;2125;2050;2163;2079;1081;661;2493;Mi,14.06.
2017;JUNI;1078;Westbahnhof;B;221;Stadthalle;Kfz;32888;34359;33396;34352;34954;32074;28527;36826;Fr,09.06.
2017;JUNI;1078;Westbahnhof;B;221;Stadthalle;LkwÄ;1346;1640;1652;1687;1519;973;614;1795;Do,01.06.
2017;JUNI;1078;Westbahnhof;B;221;Gesamt;Kfz;74808;79093;77075;79218;80005;71520;62715;83423;Fr,09.06.
2017;JUNI;1078;Westbahnhof;B;221;Gesamt;LkwÄ;3039;3765;3702;3850;3598;2054;1275;4218;Mi,14.06.
2017;JUNI;1089;Floridsdorf-Br.;B;226;Brigittenau;Kfz;15297;16803;17093;17116;15876;12877;11894;18279;Mi,07.06.
2017;JUNI;1089;Floridsdorf-Br.;B;226;Brigittenau;LkwÄ;400;538;608;566;426;168;98;700;Mi,07.06.
2017;JUNI;1089;Floridsdorf-Br.;B;226;Floridsdorf;Kfz;16528;18437;17108;18575;18905;13795;11988;21511;Do,22.06.
2017;JUNI;1089;Floridsdorf-Br.;B;226;Floridsdorf;LkwÄ;464;623;608;646;576;211;103;999;Do,22.06.
2017;JUNI;1089;Floridsdorf-Br.;B;226;Gesamt;Kfz;31826;35240;34201;35690;34781;26672;23881;38760;Do,22.06.
2017;JUNI;1089;Floridsdorf-Br.;B;226;Gesamt;LkwÄ;864;1160;1216;1212;1002;380;202;1559;Do,22.06.
2017;JUNI;1096;Brigittenauer Brücke;B;14;Brigittenau;Kfz;13900;15909;16048;16226;15066;10602;9399;17480;Mi,14.06.
2017;JUNI;1096;Brigittenauer Brücke;B;14;Brigittenau;LkwÄ;404;556;540;587;490;148;70;634;Mi,07.06.
2017;JUNI;1096;Brigittenauer Brücke;B;14;Floridsdorf;Kfz;12453;14260;13902;14354;14249;9755;8227;15411;Do,22.06.
2017;JUNI;1096;Brigittenauer Brücke;B;14;Floridsdorf;LkwÄ;479;633;626;661;571;211;142;728;Do,29.06.
2017;JUNI;1096;Brigittenauer Brücke;B;14;Gesamt;Kfz;26352;30169;29950;30580;29315;20358;17626;32632;Mi,14.06.
2017;JUNI;1096;Brigittenauer Brücke;B;14;Gesamt;LkwÄ;883;1189;1166;1248;1061;360;212;1321;Do,29.06.
2017;JUNI;1131;Karlsplatz;B;1;Heumarkt;Kfz;21446;23613;22773;23893;23445;18794;15990;24748;Fr,09.06.
2017;JUNI;1131;Karlsplatz;B;1;Heumarkt;LkwÄ;883;1043;1008;1054;1035;720;462;1139;Mi,14.06.
2017;JUNI;1131;Karlsplatz;B;1;Wienzeile;Kfz;13584;15465;15042;15838;14822;11130;8947;16388;Mi,14.06.
2017;JUNI;1131;Karlsplatz;B;1;Wienzeile;LkwÄ;688;790;776;775;832;640;382;916;Fr,09.06.
2017;JUNI;1131;Karlsplatz;B;1;Gesamt;Kfz;35030;39078;37816;39732;38267;29924;24938;40953;Mi,14.06.
2017;JUNI;1131;Karlsplatz;B;1;Gesamt;LkwÄ;1572;1832;1784;1830;1867;1360;844;1994;Fr,09.06.
2017;JUNI;1170;Donaukanal Straße;B;227;1171-Obere Donaustr.;Kfz;28212;30383;29835;30575;30251;25293;22920;31304;Fr,09.06.
2017;JUNI;1170;Donaukanal Straße;B;227;1171-Obere Donaustr.;LkwÄ;986;1157;1149;1160;1157;750;572;1268;Do,01.06.
2017;JUNI;1170;Donaukanal Straße;B;227;1172-Franz-Josef-Kai;Kfz;41410;45606;44817;45569;46169;34258;32191;47978;Fr,30.06.
2017;JUNI;1170;Donaukanal Straße;B;227;1172-Franz-Josef-Kai;LkwÄ;1896;2345;2307;2394;2249;1207;860;2506;Do,08.06.
2017;JUNI;1170;Donaukanal Straße;B;227;Gesamt;Kfz;69622;75989;74651;76144;76420;59551;55111;79076;Fr,30.06.
2017;JUNI;1170;Donaukanal Straße;B;227;Gesamt;LkwÄ;2882;3502;3456;3554;3406;1957;1432;3696;Do,01.06.
2017;JUNI;1177;Handelskai;B;14;Klosterneuburg;Kfz;13112;14860;14850;15071;14357;10179;9241;16111;Di,06.06.
2017;JUNI;1177;Handelskai;B;14;Klosterneuburg;LkwÄ;570;764;816;786;680;226;150;870;Di,06.06.
2017;JUNI;1177;Handelskai;B;14;Freudenau;Kfz;13828;15482;15097;15677;15245;11526;9850;18300;Mi,14.06.
2017;JUNI;1177;Handelskai;B;14;Freudenau;LkwÄ;649;870;897;907;766;254;175;1122;Mi,07.06.
2017;JUNI;1177;Handelskai;B;14;Gesamt;Kfz;26940;30341;29948;30748;29602;21706;19091;33269;Mi,14.06.
2017;JUNI;1177;Handelskai;B;14;Gesamt;LkwÄ;1219;1634;1714;1693;1446;480;326;1951;Mi,07.06.
2017;JUNI;1179;Brunner Straße;B;12;Zentrum;Kfz;13759;16160;15886;16384;15788;10822;7713;16974;Di,06.06.
2017;JUNI;1179;Brunner Straße;B;12;Zentrum;LkwÄ;1185;1617;1634;1672;1474;435;243;1759;Do,01.06.
2017;JUNI;1179;Brunner Straße;B;12;Brunn am Gebirge;Kfz;19470;22158;21546;22221;22375;17312;11946;23495;Mi,14.06.
2017;JUNI;1179;Brunner Straße;B;12;Brunn am Gebirge;LkwÄ;1428;1933;1967;2005;1738;552;332;2106;Di,13.06.
2017;JUNI;1179;Brunner Straße;B;12;Gesamt;Kfz;33229;38318;37431;38605;38163;28135;19659;40314;Mi,14.06.
2017;JUNI;1179;Brunner Straße;B;12;Gesamt;LkwÄ;2613;3550;3601;3678;3212;987;574;3843;Do,01.06.
2017;JUNI;1180;Hochstraße;B;13;Zentrum;Kfz;5657;6257;6136;6236;6382;4888;4167;6780;Fr,30.06.
2017;JUNI;1180;Hochstraße;B;13;Zentrum;LkwÄ;233;297;306;307;267;124;90;337;Di,13.06.
2017;JUNI;1180;Hochstraße;B;13;Perchtoldsdorf;Kfz;6064;6753;6475;6715;7009;5207;4342;7499;Fr,09.06.
2017;JUNI;1180;Hochstraße;B;13;Perchtoldsdorf;LkwÄ;230;295;312;302;267;120;87;347;Di,13.06.
2017;JUNI;1180;Hochstraße;B;13;Gesamt;Kfz;11721;13010;12611;12951;13391;10096;8508;13987;Fr,09.06.
2017;JUNI;1180;Hochstraße;B;13;Gesamt;LkwÄ;463;592;618;610;534;243;177;684;Di,13.06.
2017;JUNI;1181;Breitenfurter Straße;B;13;Zentrum;Kfz;6944;7607;7320;7574;7856;6250;5197;8247;Fr,09.06.
2017;JUNI;1181;Breitenfurter Straße;B;13;Zentrum;LkwÄ;214;273;269;274;273;119;82;311;Fr,09.06.
2017;JUNI;1181;Breitenfurter Straße;B;13;Breitenfurt;Kfz;6987;7756;7432;7746;7974;6214;4937;8468;Fr,09.06.
2017;JUNI;1181;Breitenfurter Straße;B;13;Breitenfurt;LkwÄ;233;293;277;300;285;137;98;336;Do,08.06.
2017;JUNI;1181;Breitenfurter Straße;B;13;Gesamt;Kfz;13930;15363;14753;15321;15830;12463;10134;16715;Fr,09.06.
2017;JUNI;1181;Breitenfurter Straße;B;13;Gesamt;LkwÄ;447;566;546;574;558;256;181;630;Fr,09.06.
2017;JUNI;1182;Simmeringer Hptstr.;B;225;Zentrum;Kfz;9431;10514;10374;10617;10353;8178;6654;11495;Di,06.06.
2017;JUNI;1182;Simmeringer Hptstr.;B;225;Zentrum;LkwÄ;686;917;892;956;837;299;175;1017;Do,08.06.
2017;JUNI;1182;Simmeringer Hptstr.;B;225;Schwechat;Kfz;9967;11126;10622;11058;11592;8932;6790;12349;Fr,02.06.
2017;JUNI;1182;Simmeringer Hptstr.;B;225;Schwechat;LkwÄ;622;849;833;873;803;231;122;972;Do,08.06.
2017;JUNI;1182;Simmeringer Hptstr.;B;225;Gesamt;Kfz;19397;21641;20996;21675;21945;17110;13444;23202;Fr,02.06.
2017;JUNI;1182;Simmeringer Hptstr.;B;225;Gesamt;LkwÄ;1308;1766;1725;1829;1641;530;298;1989;Do,08.06.
2017;JUNI;1184;Himberger Straße;G;0;Zentrum;Kfz;5848;6659;6533;6721;6589;4611;3968;7105;Mi,14.06.
2017;JUNI;1184;Himberger Straße;G;0;Zentrum;LkwÄ;318;439;468;458;379;117;47;486;Do,08.06.
2017;JUNI;1184;Himberger Straße;G;0;Leopoldsdorf;Kfz;5666;6541;6250;6533;6735;4540;3499;8188;Mi,14.06.
2017;JUNI;1184;Himberger Straße;G;0;Leopoldsdorf;LkwÄ;275;377;373;385;361;112;43;520;Mi,14.06.
2017;JUNI;1184;Himberger Straße;G;0;Gesamt;Kfz;11514;13201;12783;13254;13324;9152;7467;15293;Mi,14.06.
2017;JUNI;1184;Himberger Straße;G;0;Gesamt;LkwÄ;593;816;840;842;739;230;90;1000;Mi,14.06.
2017;JUNI;1187;Triester Straße;B;17;Zentrum;Kfz;10464;12136;11904;12180;12172;10047;5170;12704;Mi,14.06.
2017;JUNI;1187;Triester Straße;B;17;Zentrum;LkwÄ;438;598;619;625;522;167;83;664;Mi,28.06.
2017;JUNI;1187;Triester Straße;B;17;Wr. Neudorf;Kfz;10352;11929;11673;11854;12265;10035;5306;13094;*Sa,17.06.
2017;JUNI;1187;Triester Straße;B;17;Wr. Neudorf;LkwÄ;432;586;615;606;521;185;84;655;Di,13.06.
2017;JUNI;1187;Triester Straße;B;17;Gesamt;Kfz;20817;24066;23577;24033;24437;20082;10476;25493;Mi,14.06.
2017;JUNI;1187;Triester Straße;B;17;Gesamt;LkwÄ;870;1184;1234;1230;1043;352;167;1294;Do,22.06.
2017;JUNI;1188;Altmannsdorfer Straße;B;224;Zentrum;Kfz;9843;11553;11531;11756;11081;8805;4836;12532;Di,06.06.
2017;JUNI;1188;Altmannsdorfer Straße;B;224;Zentrum;LkwÄ;545;758;843;814;573;168;86;917;Do,29.06.
2017;JUNI;1188;Altmannsdorfer Straße;B;224;Vösendorf;Kfz;9593;11245;11077;11205;11442;8841;4590;11941;*Fr,09.06.
2017;JUNI;1188;Altmannsdorfer Straße;B;224;Vösendorf;LkwÄ;422;574;697;597;443;150;95;729;*Mo,26.06.
2017;JUNI;1188;Altmannsdorfer Straße;B;224;Gesamt;Kfz;19437;22798;22607;22960;22523;17646;9426;23760;*Mi,14.06.
2017;JUNI;1188;Altmannsdorfer Straße;B;224;Gesamt;LkwÄ;967;1332;1540;1412;1017;318;181;1585;*Mo,26.06.
2017;JUNI;1189;Shuttleworthstraße;B;229;Zentrum;Kfz;9835;11390;11300;11480;11225;8166;5764;11882;Do,08.06.
2017;JUNI;1189;Shuttleworthstraße;B;229;Zentrum;LkwÄ;531;733;828;763;603;180;91;842;Mo,12.06.
2017;JUNI;1189;Shuttleworthstraße;B;229;Leopoldau;Kfz;9942;11724;11865;11861;11312;7798;5432;12413;Mi,14.06.
2017;JUNI;1189;Shuttleworthstraße;B;229;Leopoldau;LkwÄ;505;698;782;724;585;176;80;806;Mo,26.06.
2017;JUNI;1189;Shuttleworthstraße;B;229;Gesamt;Kfz;19777;23114;23165;23341;22537;15964;11196;24118;Mi,14.06.
2017;JUNI;1189;Shuttleworthstraße;B;229;Gesamt;LkwÄ;1036;1431;1610;1487;1188;356;171;1637;Mo,26.06.
2017;JUNI;1190;Angyalföldstraße;B;3;Kagran;Kfz;6399;7290;7004;7275;7497;5972;3715;7817;Mi,14.06.
2017;JUNI;1190;Angyalföldstraße;B;3;Kagran;LkwÄ;225;305;311;314;278;94;46;365;Mi,07.06.
2017;JUNI;1190;Angyalföldstraße;B;3;Floridsdorf;Kfz;6117;6890;6575;6915;7022;5685;3826;7440;Mi,14.06.
2017;JUNI;1190;Angyalföldstraße;B;3;Floridsdorf;LkwÄ;232;316;334;329;276;92;44;358;Mi,07.06.
2017;JUNI;1190;Angyalföldstraße;B;3;Gesamt;Kfz;12516;14180;13579;14190;14518;11658;7542;15257;Mi,14.06.
2017;JUNI;1190;Angyalföldstraße;B;3;Gesamt;LkwÄ;457;621;646;643;555;186;89;723;Mi,07.06.
2017;JUNI;1191;Wientalstraße;B;1;Zentrum;Kfz;27947;30088;29559;30258;29998;24236;23285;32078;Mi,14.06.
2017;JUNI;1191;Wientalstraße;B;1;Zentrum;LkwÄ;1022;1315;1310;1354;1225;574;344;1426;Di,06.06.
2017;JUNI;1191;Wientalstraße;B;1;St. Pölten;Kfz;26772;29290;28157;28920;30859;24538;19868;32815;Fr,02.06.
2017;JUNI;1191;Wientalstraße;B;1;St. Pölten;LkwÄ;964;1251;1252;1287;1165;501;316;1372;Di,06.06.
2017;JUNI;1191;Wientalstraße;B;1;Gesamt;Kfz;54720;59379;57716;59179;60857;48774;43153;63927;Mi,14.06.
2017;JUNI;1191;Wientalstraße;B;1;Gesamt;LkwÄ;1986;2566;2562;2640;2390;1074;660;2798;Di,06.06.
2017;JUNI;1192;Hauptstraße;G;0;Zentrum;Kfz;5972;6544;6477;6503;6683;5769;4199;6959;Fr,02.06.
2017;JUNI;1192;Hauptstraße;G;0;Zentrum;LkwÄ;309;384;395;391;361;200;130;410;Mi,07.06.
2017;JUNI;1192;Hauptstraße;G;0;St. Pölten;Kfz;6967;7703;7307;7605;8176;6911;4552;8600;Fr,30.06.
2017;JUNI;1192;Hauptstraße;G;0;St. Pölten;LkwÄ;327;407;413;416;382;216;134;448;Mi,14.06.
2017;JUNI;1192;Hauptstraße;G;0;Gesamt;Kfz;12939;14247;13784;14108;14859;12680;8752;15549;Fr,02.06.
2017;JUNI;1192;Hauptstraße;G;0;Gesamt;LkwÄ;636;791;808;807;743;416;264;847;Mi,14.06.
2017;JUNI;1193;Heiligenstädter Straße;B;14;Zentrum;Kfz;19733;21769;21426;22011;21391;17097;14704;22701;Mi,14.06.
2017;JUNI;1193;Heiligenstädter Straße;B;14;Zentrum;LkwÄ;810;1077;1098;1118;965;358;222;1177;Do,01.06.
2017;JUNI;1193;Heiligenstädter Straße;B;14;Klosterneuburg;Kfz;19555;21560;21270;21827;21091;17090;14517;22431;Mi,14.06.
2017;JUNI;1193;Heiligenstädter Straße;B;14;Klosterneuburg;LkwÄ;800;1066;1119;1108;934;341;222;1165;Mo,26.06.
2017;JUNI;1193;Heiligenstädter Straße;B;14;Gesamt;Kfz;39288;43328;42696;43839;42483;34188;29221;45132;Mi,14.06.
2017;JUNI;1193;Heiligenstädter Straße;B;14;Gesamt;LkwÄ;1610;2143;2216;2226;1899;699;444;2332;Do,01.06.
2017;JUNI;1194;Prager Straße;B;3;Zentrum;Kfz;5589;6428;6183;6260;6977;5933;2561;7264;Fr,02.06.
2017;JUNI;1194;Prager Straße;B;3;Zentrum;LkwÄ;209;282;282;290;263;102;34;333;Di,13.06.
2017;JUNI;1194;Prager Straße;B;3;Langenzersd.;Kfz;5473;6368;6185;6224;6822;5778;2290;7340;Fr,02.06.
2017;JUNI;1194;Prager Straße;B;3;Langenzersd.;LkwÄ;208;282;288;290;259;94;37;310;Do,22.06.
2017;JUNI;1194;Prager Straße;B;3;Gesamt;Kfz;11062;12796;12368;12485;13799;11710;4850;14604;Fr,02.06.
2017;JUNI;1194;Prager Straße;B;3;Gesamt;LkwÄ;416;564;571;580;522;196;71;641;Di,13.06.
2017;JUNI;1195;Wagramer Straße;B;8;Zentrum;Kfz;3879;4394;4266;4452;4332;3373;2500;4671;Mi,14.06.
2017;JUNI;1195;Wagramer Straße;B;8;Zentrum;LkwÄ;112;149;144;152;142;70;20;168;Do,08.06.
2017;JUNI;1195;Wagramer Straße;B;8;Süßenbrunn;Kfz;3691;4136;3896;4166;4206;3336;2446;4454;Mi,14.06.
2017;JUNI;1195;Wagramer Straße;B;8;Süßenbrunn;LkwÄ;112;147;139;150;145;67;23;167;Do,08.06.
2017;JUNI;1195;Wagramer Straße;B;8;Gesamt;Kfz;7571;8530;8162;8619;8538;6709;4946;9125;Mi,14.06.
2017;JUNI;1195;Wagramer Straße;B;8;Gesamt;LkwÄ;224;295;283;302;287;138;43;335;Do,08.06.
2017;JUNI;1196;Erzherzog-Karl-Str.;B;3;Groß-Enzersdorf;Kfz;11332;12793;12257;12853;12969;9886;7425;13878;Mi,14.06.
2017;JUNI;1196;Erzherzog-Karl-Str.;B;3;Groß-Enzersdorf;LkwÄ;304;403;401;420;365;133;87;461;Mi,07.06.
2017;JUNI;1196;Erzherzog-Karl-Str.;B;3;Kagran;Kfz;12174;13854;13380;13881;14073;10044;7993;15086;Mi,14.06.
2017;JUNI;1196;Erzherzog-Karl-Str.;B;3;Kagran;LkwÄ;506;636;636;658;584;280;220;753;Mi,07.06.
2017;JUNI;1196;Erzherzog-Karl-Str.;B;3;Gesamt;Kfz;23505;26647;25637;26735;27042;19930;15418;28964;Mi,14.06.
2017;JUNI;1196;Erzherzog-Karl-Str.;B;3;Gesamt;LkwÄ;810;1039;1037;1078;949;414;307;1214;Mi,07.06.
2017;JUNI;1197;Breitenleer Straße;G;0;Kagran;Kfz;8753;9769;9577;9735;9965;8312;5662;10560;Di,06.06.
2017;JUNI;1197;Breitenleer Straße;G;0;Kagran;LkwÄ;379;486;497;501;445;227;124;554;Mi,07.06.
2017;JUNI;1197;Breitenleer Straße;G;0;Raasdorf;Kfz;8477;9325;9037;9128;9971;8822;5422;10538;Fr,02.06.
2017;JUNI;1197;Breitenleer Straße;G;0;Raasdorf;LkwÄ;216;289;292;300;262;116;41;339;Mi,07.06.
2017;JUNI;1197;Breitenleer Straße;G;0;Gesamt;Kfz;17231;19094;18614;18864;19937;17133;11084;20920;Fr,02.06.
2017;JUNI;1197;Breitenleer Straße;G;0;Gesamt;LkwÄ;596;776;788;801;707;344;164;893;Mi,07.06.
2017;JUNI;1198;Brünner Straße;B;7;Zentrum;Kfz;9548;10839;10776;10741;11109;9288;5421;11585;Di,06.06.
2017;JUNI;1198;Brünner Straße;B;7;Zentrum;LkwÄ;427;579;615;595;519;203;70;637;Mo,12.06.
2017;JUNI;1198;Brünner Straße;B;7;Wolkersdorf;Kfz;8337;9490;9053;9367;10045;8201;4584;10615;Fr,02.06.
2017;JUNI;1198;Brünner Straße;B;7;Wolkersdorf;LkwÄ;418;561;594;573;512;217;74;629;Di,06.06.
2017;JUNI;1198;Brünner Straße;B;7;Gesamt;Kfz;17885;20328;19829;20109;21154;17488;10004;21763;Fr,02.06.
2017;JUNI;1198;Brünner Straße;B;7;Gesamt;LkwÄ;845;1140;1209;1168;1031;420;144;1258;Di,06.06.
2017;JUNI;1199;Eßlinger Hauptstraße;B;3;Zentrum;Kfz;9529;10330;9943;10291;10655;8917;7268;11170;Mi,14.06.
2017;JUNI;1199;Eßlinger Hauptstraße;B;3;Zentrum;LkwÄ;652;834;866;850;775;334;257;900;Mi,28.06.
2017;JUNI;1199;Eßlinger Hauptstraße;B;3;Groß-Enzersdorf;Kfz;9372;10213;9705;10192;10571;8783;6960;11367;Mi,14.06.
2017;JUNI;1199;Eßlinger Hauptstraße;B;3;Groß-Enzersdorf;LkwÄ;627;806;790;828;763;314;238;875;Mi,14.06.
2017;JUNI;1199;Eßlinger Hauptstraße;B;3;Gesamt;Kfz;18901;20543;19648;20482;21227;17700;14228;22537;Mi,14.06.
2017;JUNI;1199;Eßlinger Hauptstraße;B;3;Gesamt;LkwÄ;1278;1640;1655;1678;1538;648;494;1768;Mi,14.06.
2017;JUNI;1200;Vorarlberger Allee West;G;0;Zentrum;Kfz;6868;8722;8871;8981;8013;3978;2613;9271;Di,06.06.
2017;JUNI;1200;Vorarlberger Allee West;G;0;Zentrum;LkwÄ;880;1225;1273;1270;1087;257;148;1383;Mi,21.06.
2017;JUNI;1200;Vorarlberger Allee West;G;0;S1;Kfz;6730;8412;8278;8602;8035;4449;2646;8963;Do,01.06.
2017;JUNI;1200;Vorarlberger Allee West;G;0;S1;LkwÄ;879;1229;1268;1277;1090;250;132;1353;Mi,07.06.
2017;JUNI;1200;Vorarlberger Allee West;G;0;Gesamt;Kfz;13598;17134;17149;17583;16048;8427;5259;18190;Do,08.06.
2017;JUNI;1200;Vorarlberger Allee West;G;0;Gesamt;LkwÄ;1759;2453;2541;2547;2177;507;281;2655;Mi,07.06.
2017;JUNI;1201;Vorarlberger Allee Ost;G;0;Laxenburger Str.;Kfz;3587;4670;4419;4753;4622;2048;1001;5829;Mi,14.06.
2017;JUNI;1201;Vorarlberger Allee Ost;G;0;Laxenburger Str.;LkwÄ;725;1022;1038;1055;933;181;100;1141;Mi,14.06.
2017;JUNI;1201;Vorarlberger Allee Ost;G;0;S1;Kfz;3519;4552;4516;4588;4488;2087;1030;5563;*Mi,14.06.
2017;JUNI;1201;Vorarlberger Allee Ost;G;0;S1;LkwÄ;663;932;964;963;838;180;89;995;*Mi,14.06.
2017;JUNI;1201;Vorarlberger Allee Ost;G;0;Gesamt;Kfz;7106;9223;8935;9341;9110;4135;2031;11392;*Mi,14.06.
2017;JUNI;1201;Vorarlberger Allee Ost;G;0;Gesamt;LkwÄ;1388;1954;2002;2018;1771;362;189;2136;*Mi,14.06.
2017;JUNI;1202;Spange Vösendorf;G;0;Vösendorf;Kfz;6851;8286;8225;8243;8428;5583;2912;9066;Mi,14.06.
2017;JUNI;1202;Spange Vösendorf;G;0;Vösendorf;LkwÄ;566;797;796;831;716;153;70;894;Mi,21.06.
2017;JUNI;1202;Spange Vösendorf;G;0;S1;Kfz;6684;8194;7998;8221;8246;5364;2531;8758;Mi,14.06.
2017;JUNI;1202;Spange Vösendorf;G;0;S1;LkwÄ;577;814;826;848;727;159;66;910;Do,08.06.
2017;JUNI;1202;Spange Vösendorf;G;0;Gesamt;Kfz;13535;16480;16223;16464;16673;10947;5443;17824;Mi,14.06.
2017;JUNI;1202;Spange Vösendorf;G;0;Gesamt;LkwÄ;1143;1612;1623;1679;1443;312;136;1793;Do,08.06.
2017;JUNI;1203;Maria-Theresien-Straße;G;0;Franz-Josef-Kai;Kfz;15722;18190;17526;18476;17903;12150;9877;19450;Mi,14.06.
2017;JUNI;1203;Maria-Theresien-Straße;G;0;Franz-Josef-Kai;LkwÄ;589;750;729;779;691;331;226;908;Mi,07.06.
2017;JUNI;1203;Maria-Theresien-Straße;G;0;-;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2017;JUNI;1203;Maria-Theresien-Straße;G;0;-;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2017;JUNI;1203;Maria-Theresien-Straße;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2017;JUNI;1203;Maria-Theresien-Straße;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2017;JUNI;1204;Türkenstraße;G;0;Währinger Straße;Kfz;20415;23302;22994;23971;21882;16110;13661;25202;Mi,14.06.
2017;JUNI;1204;Türkenstraße;G;0;Währinger Straße;LkwÄ;561;730;740;755;665;305;170;805;Mi,14.06.
2017;JUNI;1204;Türkenstraße;G;0;-;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2017;JUNI;1204;Türkenstraße;G;0;-;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2017;JUNI;1204;Türkenstraße;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2017;JUNI;1204;Türkenstraße;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2017;JUNI;1205;Hernalser Hauptstraße;G;0;Zentrum;Kfz;8957;9423;9038;9431;9632;8681;7587;10163;Do,08.06.
2017;JUNI;1205;Hernalser Hauptstraße;G;0;Zentrum;LkwÄ;299;393;384;407;366;155;78;459;Mi,07.06.
2017;JUNI;1205;Hernalser Hauptstraße;G;0;Dornbach;Kfz;8265;8747;8568;8772;8794;7848;6938;9255;Mi,21.06.
2017;JUNI;1205;Hernalser Hauptstraße;G;0;Dornbach;LkwÄ;257;334;332;353;290;141;75;403;Do,22.06.
