Any,Codi,Carretera,Pk,Tipus estació,Font Dades,Població,Comarca,Definició Tram Origen,Definició Tram Final,PK inici,PK final,Longitud Tram,Classificació tècnica,Classificació funcional,Carrils,IFA,IMD,% Pesants,Velocitat Km / h,Any 1,Latitud,Longitud
2020,10120341,C-12,33.850,Primària,STCTE,Benifallet,El Baix Ebre,"C-12z, Xerta","C-43, Benifallet",24.350,34.950,10.600,CU,BT,2,1.00,3769,0.37,50.48,2020,40.936952,0.487048
2021,10120341,C-12,33.850,Primària,STCTE,Benifallet,El Baix Ebre,"C-12z, Xerta","C-43, Benifallet",24.350,34.950,10.600,CU,BT,2,1.00,3769,0.18,50.48,2020,40.936952,0.487048
2017,50120341,C-12,33.850,Primària,STCTE,Benifallet,El Baix Ebre,"C-12z, Xerta","C-43, Benifallet",24.350,34.950,10.600,CU,BT,2,5.00,4835,0.12,78.05,2017,40.936952,0.487048
2018,50120341,C-12,33.850,Primària,STCTE,Benifallet,El Baix Ebre,"C-12z, Xerta","C-43, Benifallet",24.350,34.950,10.600,CU,BT,2,667.00,3214,0.15,104.98,2018,40.936952,0.487048
2019,50120341,C-12,33.850,Primària,STCTE,Benifallet,El Baix Ebre,"C-12z, Xerta","C-43, Benifallet",24.350,34.950,10.600,CU,BT,2,1667.00,2804,0.14,,2019,40.936952,0.487048
2022,10120341,C-12,33.850,Primària,STCTE,Benifallet,El Baix Ebre,"C-12z, Xerta","C-43, Benifallet",24.350,34.950,10.600,CU,BT,2,1.00,3769,0.18,50.48,2020,40.936952,0.487048
2019,40120461,C-12,45.950,Permanent,STCTE,Rasquera,La Ribera d'Ebre,"C-43, Benifallet","TV-3021,  Rasquera",34.950,47.050,12.100,CU,BT,2,7257.00,2826,0.16,,2019,40.995539,0.565788
2020,40120461,C-12,45.950,Secundària,STCTE,Rasquera,La Ribera d'Ebre,"C-43, Benifallet","TV-3021,  Rasquera",34.950,47.050,12.100,CU,BT,2,6713.00,2095,0.16,36.38,2020,40.995539,0.565788
2021,40120461,C-12,45.950,Secundària,STCTE,Rasquera,La Ribera d'Ebre,"C-43, Benifallet","T-302,  Rasquera",34.950,47.050,12.100,CU,BT,2,6416.00,2592,0.20,81.76,2021,40.995539,0.565788
2017,50120461,C-12,45.950,Secundària,STCTE,Rasquera,La Ribera d'Ebre,"C-43, Benifallet","TV-3021,  Rasquera",34.950,47.050,12.100,CU,BT,2,5.00,2440,0.17,81.62,2017,40.995539,0.565788
2018,50120461,C-12,45.950,Primària,STCTE,Rasquera,La Ribera d'Ebre,"C-43, Benifallet","TV-3021,  Rasquera",34.950,47.050,12.100,CU,BT,2,9667.00,1871,0.13,81.60,2018,40.995539,0.565788
2022,40120461,C-12,45.950,Secundària,STCTE,Rasquera,La Ribera d'Ebre,"C-43, Benifallet","T-302,  Rasquera",34.950,47.050,12.100,CU,BT,2,6416.00,2643,0.18,77.66,2022,40.995539,0.565788
2017,132-343,C-12,59.000,Cobertura,STCTE,Ginestar,La Ribera d'Ebre,"TV-3021,  Rasquera","C-44, Benissanet",47.050,60.850,13.800,CU,BT,2,1.00,4312,0.08,89.61,2017,41.056526,0.662856
2021,10120601,C-12,60.100,Secundària,STCTE,Tivissa,La Ribera d'Ebre,"T-302,  Rasquera","C-44, Tivissa",47.050,60.600,13.550,CU,BT,3,5.00,4365,0.30,85.00,2021,41.066218,0.663587
2022,10120601,C-12,60.100,Secundària,STCTE,Tivissa,La Ribera d'Ebre,"T-302,  Rasquera","C-44, Tivissa",47.050,60.600,13.550,CU,BT,3,5.00,4921,0.18,86.07,2022,41.066218,0.663587
2017,1131343,C-12,62.900,Permanent,SGV,Móra la Nova,La Ribera d'Ebre,"C-44, Benissanet","N-420, Mora la Nova",60.850,64.000,3.150,CU,BT,2,8107.00,7959,0.13,72.92,2017,41.089685,0.657416
2018,40120631,C-12,62.900,Permanent,SGV,Móra la Nova,La Ribera d'Ebre,"C-44, Benissanet","N-420, Mora la Nova",60.850,64.000,3.150,CU,BT,2,7594.00,7639,0.11,73.34,2018,41.089685,0.657416
2019,40120631,C-12,62.900,Permanent,SGV,Móra la Nova,La Ribera d'Ebre,"C-44, Benissanet","N-420, Mora la Nova",60.850,64.000,3.150,CU,BT,2,6284.00,8252,0.13,,2019,41.089685,0.657416
2020,40120631,C-12,62.900,Permanent,SGV,Móra la Nova,La Ribera d'Ebre,"C-44, Benissanet","N-420, Mora la Nova",60.850,64.000,3.150,CU,BT,2,9044.00,6256,0.16,76.88,2020,41.089685,0.657416
2021,40120631,C-12,62.905,Permanent,SGV,Móra la Nova,La Ribera d'Ebre,"C-44, Tivissa","N-420, Mora la Nova",60.600,64.000,16.950,CU,BT,2,8958.00,7584,0.15,75.82,2021,41.089685,0.657416
2022,40120631,C-12,62.905,Permanent,SGV,Móra la Nova,La Ribera d'Ebre,"C-44, Tivissa","N-420, Mora la Nova",60.600,64.000,16.950,CU,BT,2,8958.00,7539,0.15,76.39,2022,41.089685,0.657416
2020,10120671,C-12,67.620,Secundària,STCTE,Garcia,La Ribera d'Ebre,"N-420, Mora la Nova","T-714, Vinebre",64.000,77.000,13.000,CU,BT,2,6667.00,7028,0.08,68.49,2020,41.127258,0.64147
2021,10120671,C-12,67.620,Secundària,STCTE,Garcia,La Ribera d'Ebre,"N-420, Mora la Nova","C-12b / T-733, Ascó",64.000,79.500,15.500,CU,BT,2,5.00,7589,0.14,78.42,2021,41.127258,0.64147
2017,50120671,C-12,67.620,Secundària,STCTE,Garcia,La Ribera d'Ebre,"N-420, Mora la Nova","T-714, Vinebre",64.000,77.000,13.000,CU,BT,2,5.00,7115,0.10,81.62,2017,41.127258,0.64147
2018,50120671,C-12,67.620,Primària,STCTE,Garcia,La Ribera d'Ebre,"N-420, Mora la Nova","T-714, Vinebre",64.000,77.000,13.000,CU,BT,2,667.00,6349,0.08,98.15,2018,41.127258,0.64147
2019,50120671,C-12,67.620,Primària,STCTE,Garcia,La Ribera d'Ebre,"N-420, Mora la Nova","T-714, Vinebre",64.000,77.000,13.000,CU,BT,2,3333.00,7099,0.06,,2019,41.127258,0.64147
2022,10120671,C-12,67.620,Secundària,STCTE,Garcia,La Ribera d'Ebre,"N-420, Mora la Nova","C-12b / T-733, Ascó",64.000,79.500,15.500,CU,BT,2,5.00,7857,0.12,78.66,2022,41.127258,0.64147
2017,30127843,C-12,78.000,Cobertura,STCTE,Vinebre,La Ribera d'Ebre,"T-714, Vinebre","C-12b / T-733, Ascó",77.000,79.500,2.500,CU,BT,2,1.00,6687,0.07,95.71,2017,41.184422,0.58298
2020,10120811,C-12,81.660,Primària,STCTE,Ascó,La Ribera d'Ebre,"C-12b / T-733, Ascó","T-741 / C-233, Flix",79.500,86.000,6.500,CU,BT,2,6667.00,7055,0.08,52.70,2020,41.202014,0.55542
2021,10120811,C-12,81.660,Secundària,STCTE,Ascó,La Ribera d'Ebre,"C-12b / T-733, Ascó","T-741, Flix",79.500,86.000,6.500,CU,BT,2,5.00,5396,0.01,38.36,2021,41.202014,0.55542
2017,50120811,C-12,81.660,Primària,STCTE,Ascó,La Ribera d'Ebre,"C-12b / T-733, Ascó","T-741 / C-233, Flix",79.500,86.000,6.500,CU,BT,2,3333.00,5583,0.11,80.83,2017,41.202014,0.55542
2018,50120811,C-12,81.660,Primària,STCTE,Ascó,La Ribera d'Ebre,"C-12b / T-733, Ascó","T-741 / C-233, Flix",79.500,86.000,6.500,CU,BT,2,6833.00,4714,0.12,80.80,2018,41.202014,0.55542
2019,50120811,C-12,81.660,Primària,STCTE,Ascó,La Ribera d'Ebre,"C-12b / T-733, Ascó","T-741 / C-233, Flix",79.500,86.000,6.500,CU,BT,2,3333.00,2808,0.09,,2019,41.202014,0.55542
2022,10120811,C-12,81.660,Secundària,STCTE,Ascó,La Ribera d'Ebre,"C-12b / T-733, Ascó","T-741, Flix",79.500,86.000,6.500,CU,BT,2,5.00,5384,0.01,37.54,2022,41.202014,0.55542
2020,10120891,C-12,89.000,Secundària,STCTE,Flix,La Ribera d'Ebre,"C-233b, Ascó",límit com. Ribera d' Ebre/Segrià,86.000,94.922,8.922,CU,BT,2,6667.00,3599,0.18,70.62,2020,41.256457,0.537383
2021,10120891,C-12,89.000,Secundària,STCTE,Flix,La Ribera d'Ebre,"T-741, Flix",límit comarcal Ribera d' Ebre/Segrià,86.000,94.922,8.922,CU,BT,2,5.00,2380,0.27,71.19,2021,41.256457,0.537383
2017,50120891,C-12,89.000,Secundària,STCTE,Flix,La Ribera d'Ebre,"C-233b, Ascó",límit com. Ribera d' Ebre/Segrià,86.000,94.922,8.922,CU,BT,2,5.00,2517,0.26,81.37,2017,41.256457,0.537383
2018,50120891,C-12,89.000,Primària,STCTE,Flix,La Ribera d'Ebre,"C-233b, Ascó",límit com. Ribera d' Ebre/Segrià,86.000,94.922,8.922,CU,BT,2,6833.00,2387,0.21,62.47,2018,41.256457,0.537383
2019,50120891,C-12,89.000,Primària,STCTE,Flix,La Ribera d'Ebre,"C-233b, Ascó",límit com. Ribera d' Ebre/Segrià,86.000,94.922,8.922,CU,BT,2,3333.00,3443,0.23,,2019,41.256457,0.537383
2022,10120891,C-12,89.000,Secundària,STCTE,Flix,La Ribera d'Ebre,"T-741, Flix",límit comarcal Ribera d' Ebre/Segrià,86.000,94.922,8.922,CU,BT,2,5.00,7707,0.09,83.52,2022,41.256457,0.537383
2017,202325,C-12,105.300,Secundària,STCL,Maials,El Segrià,Límit C. Ribera d'Ebre - Segrià,"C-45, Maials",94.922,105.409,10.487,CU,BS,2,1.00,2415,0.27,80.60,2017,41.361779,0.512523
2018,202325,C-12,105.300,Secundària,STCL,Maials,El Segrià,Límit C. Ribera d'Ebre - Segrià,"C-45, Maials",94.922,105.409,10.487,CU,BS,2,9219.00,2927,0.07,80.60,2018,41.361779,0.512523
2020,202325,C-12,105.300,Secundària,STCL,Maials,El Segrià,Límit C. Ribera d'Ebre - Segrià,"C-45, Maials",94.922,105.409,10.487,CU,BS,2,8877.00,2927,0.07,40.09,2019,41.361779,0.512523
2021,202325,C-12,105.300,Secundària,STCL,Maials,El Segrià,Límit C. Ribera d'Ebre - Segrià,"C-45, Maials",94.922,105.409,10.487,CU,BS,2,8877.00,6217,0.13,40.09,2019,41.361779,0.512523
2022,202325,C-12,105.300,Secundària,STCL,Maials,El Segrià,Límit C. Ribera d'Ebre - Segrià,"C-45, Maials",94.922,105.409,10.487,CU,BS,2,8877.00,6217,0.13,40.09,2019,41.361779,0.512523
2017,40121335,C-12,133.000,Permanent,SGV,Albatàrrec,El Segrià,"C-45, Maials","LL-12, Albatàrrec",105.409,133.878,28.469,CU,BS,4,8321.00,6134,0.14,39.69,2017,41.552117,0.624311
2018,40121335,C-12,133.000,Permanent,SGV,Albatàrrec,El Segrià,"C-45, Maials","LL-12, Albatàrrec",105.409,133.878,28.469,CU,BS,4,9219.00,6133,0.11,39.80,2018,41.552117,0.624311
2019,40121335,C-12,133.000,Permanent,SGV,Albatàrrec,El Segrià,"C-45, Maials","LL-12, Albatàrrec",105.409,133.878,28.469,CU,BS,4,8877.00,6217,0.13,40.09,2019,41.552117,0.624311
2020,40121335,C-12,133.000,Permanent,SGV,Albatàrrec,El Segrià,"C-45, Maials","LL-12, Albatàrrec",105.409,133.878,28.469,CU,BS,4,7552.00,4724,0.15,40.02,2020,41.552117,0.624311
2021,40121335,C-12,133.000,Permanent,SGV,Albatàrrec,El Segrià,"C-45, Maials","LL-12, Albatàrrec",105.409,133.878,28.469,CU,BS,4,7925.00,5892,0.14,40.12,2021,41.552117,0.624311
2022,40121335,C-12,133.000,Permanent,SGV,Albatàrrec,El Segrià,"C-45, Maials","LL-12, Albatàrrec",105.409,133.878,28.469,CU,BS,4,7925.00,6720,0.13,39.02,2022,41.552117,0.624311
2017,40121495,C-12,149.000,Permanent,SGV,Corbins,El Segrià,"A-2, Lleida","LV-9225, Menarguens",144.255,163.000,18.745,CU,BS,3,9007.00,9550,0.06,90.64,2017,41.669603,0.668471
2018,40121495,C-12,149.000,Permanent,SGV,Corbins,El Segrià,"A-2, Lleida","LV-9225, Menarguens",144.255,163.000,18.745,CU,BS,3,9007.00,9811,0.07,90.03,2018,41.669603,0.668471
2019,40121495,C-12,149.000,Permanent,SGV,Corbins,El Segrià,"A-2, Lleida","LV-9225, Menarguens",144.255,163.000,18.745,CU,BS,3,9007.00,10271,0.07,88.16,2019,41.669603,0.668471
2020,40121495,C-12,149.000,Permanent,SGV,Corbins,El Segrià,"A-2, Lleida","LV-9225, Menarguens",144.255,163.000,18.745,CU,BS,3,7996.00,7039,0.08,88.89,2020,41.669603,0.668471
2021,40121495,C-12,149.000,Permanent,SGV,Corbins,El Segrià,"A-2, Lleida","LV-9225, Menarguens",144.255,163.000,18.745,CU,BS,3,8493.00,9356,0.07,85.01,2021,41.669603,0.668471
2022,40121495,C-12,149.000,Permanent,SGV,Corbins,El Segrià,"A-2, Lleida","LV-9225, Menarguens",144.255,163.000,18.745,CU,BS,3,8493.00,10091,0.07,87.36,2022,41.669603,0.668471
2017,31216325,C-12,163.040,Cobertura,STCL,Balaguer,La Noguera,"LV-9225, Menàrguens","C-26, Balaguer",163.000,166.369,3.369,CU,BS,2,8333.00,6312,0.05,114.75,2017,41.758445,0.773394
2018,31216325,C-12,163.040,Secundària,STCL,Balaguer,La Noguera,"LV-9225, Menàrguens","C-26, Balaguer",163.000,166.369,3.369,CU,BS,2,8333.00,7608,0.07,85.89,2018,41.758445,0.773394
2019,31216325,C-12,163.040,Secundària,STCL,Balaguer,La Noguera,"LV-9225, Menàrguens","C-26, Balaguer",163.000,166.369,3.369,CU,BS,2,1667.00,6566,0.10,81.36,2019,41.758445,0.773394
2020,31216325,C-12,163.040,Cobertura,STCL,Balaguer,La Noguera,"LV-9225, Menàrguens","C-26, Balaguer",163.000,166.369,3.369,CU,BS,2,3333.00,2706,0.11,76.19,2020,41.758445,0.773394
2021,31216325,C-12,163.040,Secundària,STCL,Balaguer,La Noguera,"LV-9225, Menàrguens","C-26, Balaguer",163.000,166.369,3.369,CU,BS,2,3333.00,8009,0.08,83.23,2021,41.758445,0.773394
2022,31216325,C-12,163.040,Secundària,STCL,Balaguer,La Noguera,"LV-9225, Menàrguens","C-26, Balaguer",163.000,166.369,3.369,CU,BS,2,3333.00,8009,0.08,83.23,2021,41.758445,0.773394
2021,10121675,C-12,167.400,Primària,STCL,Balaguer,La Noguera,"C-26, Balaguer","C-12z, Balaguer",166.639,168.170,1.531,CU,BS,2,1667.00,1767,0.05,99.81,2019,41.780674,0.803996
2022,10121675,C-12,167.400,Primària,STCL,Balaguer,La Noguera,"C-26, Balaguer","C-12z, Balaguer",166.639,168.170,1.531,CU,BS,2,1667.00,1767,0.05,99.81,2019,41.780674,0.803996
2018,30121695,C-12,169.100,Primària,,Balaguer,La Noguera,,,,,,CU,BS,2,33.00,1906,0.14,90.88,2018,41.827686,0.757461
2019,30121695,C-12,170.150,Primària,STCL,Balaguer,La Noguera,,,,,,,,,1667.00,1767,0.05,99.81,2019,41.827686,0.757461
2017,174325,C-12,174.630,Secundària,STCL,Castelló de Farfanya,La Noguera,"C-26, Balaguer",Àger,168.170,201.000,29.937,CU,BS,,1.00,1889,0.05,95.28,2017,41.827686,0.757461
2018,174325,C-12,174.630,Secundària,STCL,Castelló de Farfanya,La Noguera,"C-26, Balaguer",Àger,168.170,201.000,29.937,CU,BS,2,1.00,2184,0.05,91.58,2018,41.82787778,0.756284664
2019,174325,C-12,174.630,Secundària,STCL,Castelló de Farfanya,La Noguera,"C-26, Balaguer",Àger,168.170,201.000,29.937,CU,BS,2,1.00,2314,0.06,89.97,2019,41.82787778,0.756284664
2020,40121745,C-12,174.630,Permanent,SGV,Castelló de Farfanya,La Noguera,"C-26, Balaguer",Àger,168.170,201.000,29.937,CU,BS,2,1.00,2314,0.06,89.97,2019,41.82787778,0.756284664
2021,40121745,C-12,174.630,Permanent,SGV,Castelló de Farfanya,La Noguera,"C-12z, Balaguer",Àger,168.170,201.000,32.830,CU,BS,2,7784.00,2727,0.07,91.00,2021,41.82787778,0.756284664
2022,40121745,C-12,174.630,Permanent,SGV,Castelló de Farfanya,La Noguera,"C-12z, Balaguer",Àger,168.170,201.000,32.830,CU,BS,2,7784.00,2761,0.08,88.52,2022,41.82787778,0.756284664
2022,48-325,C-12,210.000,Cobertura,STCL,Àger,La Noguera,Àger,"C-13, Vilanova de Meià",201.000,210.500,11.372,CU,BS,2,1.00,1420,0.03,90.95,2022,42.01054547,0.87579097
2017,48-325,C-12,212.000,Cobertura,STCL,Àger,La Noguera,Àger,"C-13, Vilanova de Meià",201.000,212.372,14.265,CU,BS,2,1.00,1110,0.02,108.16,2017,42.01054547,0.87579097
2018,48-325,C-12,212.000,Cobertura,STCL,Àger,La Noguera,Àger,"C-13, Vilanova de Meià",201.000,212.372,14.265,CU,BS,2,1.00,1267,0.14,90.61,2018,42.01054547,0.87579097
2019,48-325,C-12,212.000,Cobertura,STCL,Àger,La Noguera,Àger,"C-13, Vilanova de Meià",201.000,212.372,14.265,CU,BS,2,1.00,1360,0.02,91.30,2019,42.01054547,0.87579097
2020,48-325,C-12,212.000,Cobertura,STCL,Àger,La Noguera,Àger,"C-13, Vilanova de Meià",201.000,212.372,14.265,CU,BS,2,7667.00,563,0.12,83.26,2020,42.01054547,0.87579097
2021,48-325,C-12,212.000,Cobertura,STCL,Àger,La Noguera,Àger,"C-13, Vilanova de Meià",201.000,212.372,11.372,CU,BS,2,1.00,1328,0.02,89.73,2021,42.01054547,0.87579097
2019,10120011,C-12B,1.000,Primària,STCTE,La Fatarella,La Terra Alta,"N-420, la Fatarella","C-12 / T-733, Ascó",0.000,10.699,10.699,CU,BS,2,667.00,938,0.13,,2019,41.118315,0.536388
2020,10120011,C-12B,1.000,Cobertura,STCTE,La Fatarella,La Terra Alta,"N-420, la Fatarella","C-12 / T-733, Ascó",0.000,10.699,10.699,CU,BS,2,7833.00,2166,0.15,89.72,2020,41.118315,0.536388
2021,10120011,C-12B,1.000,Primària,STCTE,La Fatarella,La Terra Alta,"N-420, la Fatarella","C-12 / T-733, Ascó",0.000,10.699,10.699,CU,BS,2,5.00,691,0.14,95.46,2021,41.118315,0.536388
2017,31343,C-12B,1.000,Cobertura,STCTE,La Fatarella,La Terra Alta,"N-420, la Fatarella","C-12 / T-733, Ascó",0.000,10.699,10.699,CU,BS,2,1.00,825,0.05,82.04,2017,41.118315,0.536388
2022,10120011,C-12B,1.000,Primària,STCTE,La Fatarella,La Terra Alta,"N-420, la Fatarella","C-12 / T-733, Ascó",0.000,10.699,10.699,CU,BS,2,5.00,684,0.14,94.22,2022,41.118315,0.536388
2018,40130035,C-13,3.900,Permanent,SGV,Lleida,El Segrià,"LL-12, Lleida (la Gavarrera)","N-240, Lleida (els Mangraners)",0.000,5.350,5.350,CU,BP,4,8953.00,8022,0.14,109.21,2018,41.600969,0.66114
2019,40130035,C-13,4.000,Permanent,SGV,Lleida,El Segrià,"LL-12, Lleida (la Gavarrera)","N-240, Lleida (els Mangraners)",0.000,5.350,5.350,CU,BP,4,8776.00,8337,0.15,104.21,2019,41.600969,0.66114
2020,40130035,C-13,4.000,Permanent,SGV,Lleida,El Segrià,"LL-12, Lleida (la Gavarrera)","N-240, Lleida (els Mangraners)",0.000,5.350,5.350,CU,BP,4,8253.00,6909,0.16,108.17,2020,41.600969,0.66114
2021,40130035,C-13,4.000,Permanent,SGV,Lleida,El Segrià,"LL-12, Lleida (la Gavarrera)","N-240, Lleida (els Mangraners)",0.000,5.350,5.350,CD,BP,4,9148.00,8895,0.19,107.78,2021,41.600969,0.66114
2017,40130045,C-13,4.000,Permanent,SGV,Lleida,El Segrià,"LL-12, Lleida (la Gavarrera)","N-240, Lleida (els Mangraners)",0.000,5.350,5.350,CU,BP,2,8585.00,7663,0.10,109.17,2017,41.600969,0.66114
2022,40130035,C-13,4.000,Permanent,SGV,Lleida,El Segrià,"LL-12, Lleida (la Gavarrera)","N-240, Lleida (els Mangraners)",0.000,5.350,5.350,CD,BP,4,9148.00,10454,0.24,106.44,2022,41.600969,0.66114
2021,40130125,C-13,12.654,Permanent,SGV,Alcoletge,El Segrià,"Rotonda polígon ""El Segre""","C-13z, Térmens (rotonda)",7.200,20.000,12.800,CU,BP,2,9148.00,6147,0.13,78.20,2021,41.66067,0.696794
2022,40130125,C-13,12.654,Permanent,SGV,Alcoletge,El Segrià,"Rotonda polígon ""El Segre""","C-13z, Térmens (rotonda)",7.200,20.000,12.800,CU,BP,2,9148.00,6592,0.12,77.48,2022,41.66067,0.696794
2017,40130125,C-13,12.660,Permanent,SGV,Alcoletge,El Segrià,"Rotonda polígon ""El Segre""","C-13z, Térmens (rotonda)",7.200,20.000,21.800,CU,BP,4,7205.00,6619,0.15,75.83,2017,41.66067,0.696794
2018,40130125,C-13,12.660,Permanent,SGV,Alcoletge,El Segrià,"Rotonda polígon ""El Segre""","C-13z, Térmens (rotonda)",7.200,20.000,21.800,CU,BP,2,9069.00,6985,0.12,79.24,2018,41.66067,0.696794
2019,40130125,C-13,12.660,Permanent,SGV,Alcoletge,El Segrià,"Rotonda polígon ""El Segre""","C-13z, Térmens (rotonda)",7.200,20.000,21.800,CU,BP,2,9259.00,6970,0.12,78.61,2019,41.66067,0.696794
2020,40130125,C-13,12.660,Permanent,SGV,Alcoletge,El Segrià,"Rotonda polígon ""El Segre""","C-13z, Térmens (rotonda)",7.200,20.000,21.800,CU,BP,2,8923.00,5533,0.14,78.96,2020,41.66067,0.696794
2017,175325,C-13,29.300,Primària,STCL,Vallfogona de Balaguer,La Noguera,"C-13z, Térmens (rotonda)","C-53, Balaguer",20.000,30.070,1.070,CU,BP,2,1.00,8433,0.08,104.52,2017,41.774059,0.819874
2018,175325,C-13,29.300,Primària,STCL,Vallfogona de Balaguer,La Noguera,"C-13z, Térmens (rotonda)","C-53, Balaguer",20.000,30.070,1.070,CU,BP,2,1.00,8756,0.10,81.62,2018,41.774059,0.819874
2019,175325,C-13,29.300,Primària,STCL,Vallfogona de Balaguer,La Noguera,"C-13z, Térmens (rotonda)","C-53, Balaguer",20.000,30.070,1.070,CU,BP,2,1.00,8990,0.10,74.95,2019,41.774059,0.819874
2020,175325,C-13,29.300,Primària,STCL,Vallfogona de Balaguer,La Noguera,"C-13z, Térmens (rotonda)","C-53, Balaguer",20.000,30.070,1.070,CU,BP,2,8333.00,7990,0.12,85.37,2020,41.774059,0.819874
2021,175325,C-13,29.300,Primària,STCL,Vallfogona de Balaguer,La Noguera,"C-13z, Térmens (rotonda)","C-53, Balaguer",20.000,30.070,1.070,CU,BP,2,1.00,8045,0.10,85.85,2021,41.774059,0.819874
2022,175325,C-13,29.300,Primària,STCL,Vallfogona de Balaguer,La Noguera,"C-13z, Térmens (rotonda)","C-53, Balaguer",20.000,30.070,1.070,CU,BP,2,1.00,8621,0.10,74.39,2022,41.774059,0.819874
2017,173325,C-13,33.150,Secundària,STCL,La Sentiu de Sió,La Noguera,"C-53, Balaguer","C-26, La Sentiu de Sió",30.070,33.585,3.515,CU,BP,2,1.00,6448,0.09,75.49,2017,41.802497,0.845483
2018,173325,C-13,33.150,Secundària,STCL,La Sentiu de Sió,La Noguera,"C-53, Balaguer","C-26, La Sentiu de Sió",30.070,33.585,3.515,CU,BP,2,1.00,7110,0.09,77.65,2018,41.802497,0.845483
2019,173325,C-13,33.150,Secundària,STCL,La Sentiu de Sió,La Noguera,"C-53, Balaguer","C-26, La Sentiu de Sió",30.070,33.585,3.515,CU,BP,2,1.00,6578,0.08,70.76,2019,41.802497,0.845483
2020,173325,C-13,33.150,Secundària,STCL,La Sentiu de Sió,La Noguera,"C-53, Balaguer","C-26, La Sentiu de Sió",30.070,33.585,3.515,CU,BP,2,8333.00,5906,0.10,68.15,2020,41.802497,0.845483
2021,173325,C-13,33.150,Secundària,STCL,La Sentiu de Sió,La Noguera,"C-53, Balaguer","C-26, La Sentiu de Sió",30.070,33.585,3.515,CU,BP,2,1.00,6453,0.09,82.05,2021,41.802497,0.845483
2022,173325,C-13,33.150,Secundària,STCL,La Sentiu de Sió,La Noguera,"C-53, Balaguer","C-26, La Sentiu de Sió",30.070,33.585,3.515,CU,BP,2,1.00,6834,0.11,61.73,2022,41.802497,0.845483
2017,55-325,C-13,41.770,Secundària,STCL,Camarasa,La Noguera,"C-26, La Sentiu de Sió","C-12, Vilanova de Meià",33.585,67.100,33.515,CU,BP,2,1.00,1402,0.05,75.63,2017,41.868813,0.86998
2018,55-325,C-13,41.770,Secundària,STCL,Camarasa,La Noguera,"C-26, La Sentiu de Sió","C-12, Vilanova de Meià",33.585,67.100,33.515,CU,BP,2,1.00,1597,0.04,80.08,2018,41.868813,0.86998
2019,55-325,C-13,41.770,Secundària,STCL,Camarasa,La Noguera,"C-26, La Sentiu de Sió","C-12, Vilanova de Meià",33.585,67.100,33.515,CU,BP,2,1.00,1411,0.04,68.45,2019,41.868813,0.86998
2020,55-325,C-13,41.770,Secundària,STCL,Camarasa,La Noguera,"C-26, La Sentiu de Sió","C-12, Vilanova de Meià",33.585,67.100,33.515,CU,BP,2,6667.00,1386,0.07,90.24,2020,41.868813,0.86998
2021,55-325,C-13,41.770,Secundària,STCL,Camarasa,La Noguera,"C-26, La Sentiu de Sió","C-12, Vilanova de Meià",33.585,67.100,33.515,CU,BP,2,8333.00,1307,0.05,68.72,2021,41.868813,0.86998
2022,55-325,C-13,41.770,Secundària,STCL,Camarasa,La Noguera,"C-26, La Sentiu de Sió","C-12, Vilanova de Meià",33.585,67.100,33.515,CU,BP,2,8333.00,1448,0.04,74.29,2022,41.868813,0.86998
2021,40130855,C-13,84.627,Permanent,SGV,Talarn,El Pallars Jussà,"C-12, Vilanova de Meià","C-1412b, Tremp",67.100,86.000,18.900,CU,BP,2,7511.00,2769,0.11,84.82,2021,42.151072,0.895883
2022,40130855,C-13,84.627,Permanent,SGV,Talarn,El Pallars Jussà,"C-12, Vilanova de Meià","C-1412b, Tremp",67.100,86.000,18.900,CU,BP,2,7511.00,2905,0.11,84.22,2022,42.151072,0.895883
2017,40130855,C-13,84.630,Permanent,SGV,Talarn,El Pallars Jussà,"C-12, Vilanova de Meià","C-1412b, Tremp",67.100,86.000,18.900,CU,BP,2,5123.00,3055,0.06,80.54,2017,42.151072,0.895883
2018,40130855,C-13,84.630,Permanent,SGV,Talarn,El Pallars Jussà,"C-12, Vilanova de Meià","C-1412b, Tremp",67.100,86.000,18.900,CU,BP,2,8647.00,2823,0.06,79.88,2018,42.151072,0.895883
2019,40130855,C-13,84.630,Permanent,SGV,Talarn,El Pallars Jussà,"C-12, Vilanova de Meià","C-1412b, Tremp",67.100,86.000,18.900,CU,BP,2,252.00,1728,0.06,72.71,2019,42.151072,0.895883
2020,40130855,C-13,84.630,Permanent,SGV,Talarn,El Pallars Jussà,"C-12, Vilanova de Meià","C-1412b, Tremp",67.100,86.000,18.900,CU,BP,2,4739.00,2822,0.10,84.60,2020,42.151072,0.895883
2017,13-325,C-13,98.423,Cobertura,STCL,La Pobla de Segur,El Pallars Jussà,"C-1412bb, Tremp","N-260, La Pobla de Segur",90.000,99.358,9.358,CU,BP,2,1.00,4408,0.09,89.27,2017,42.235757,0.964718
2018,13-325,C-13,98.423,Cobertura,STCL,La Pobla de Segur,El Pallars Jussà,"C-1412bb, Tremp","N-260, La Pobla de Segur",90.000,99.358,9.358,CU,BP,2,1.00,4198,0.03,74.45,2018,42.235757,0.964718
2019,13-325,C-13,98.423,Cobertura,STCL,La Pobla de Segur,El Pallars Jussà,"C-1412bb, Tremp","N-260, La Pobla de Segur",90.000,99.358,9.358,CU,BP,2,1.00,4495,0.03,72.72,2019,42.235757,0.964718
